station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CYOD,2024-06-22 03:00,68.00,44.60,42.85,0.00,0.00,0.00,29.97,1015.30,15.00,M,FEW,SCT,M,M,12000.00,22000.00,M,M,M,M,M,M,M,M,M,68.00,CYOD 220300Z 00000KT 15SM FEW120 SCT220 20/07 A2997 RMK AC2CI2 DENSITY ALT 2868FT OCNL DIST LTNG S SLP153,M
CYOD,2024-06-22 04:00,57.20,46.40,67.12,140.00,8.00,0.00,29.98,1015.80,15.00,M,FEW,SCT,M,M,12000.00,22000.00,M,M,M,M,M,M,M,M,M,57.20,CYOD 220400Z 14008KT 15SM FEW120 SCT220 14/08 A2998 RMK AC1CI2 DENSITY ALT 2189FT SLP158,M
CYOD,2024-06-22 05:00,55.40,44.60,66.91,200.00,4.00,0.00,29.97,1015.40,15.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,55.40,CYOD 220500Z 20004KT 15SM FEW120 13/07 A2997 RMK AC1 DENSITY ALT 2070FT SLP154,M
CYOD,2024-06-22 06:00,51.80,44.60,76.34,0.00,0.00,0.00,29.97,1015.50,15.00,M,FEW,FEW,M,M,12000.00,22000.00,M,M,M,M,M,M,M,M,M,51.80,CYOD 220600Z 00000KT 15SM FEW120 FEW220 11/07 A2997 RMK AC1CI1 DENSITY ALT 1742FT SLP155,M
CYOD,2024-06-22 07:00,48.20,44.60,87.28,50.00,2.00,0.00,29.97,1015.60,15.00,M,FEW,FEW,M,M,12000.00,22000.00,M,M,M,M,M,M,M,M,M,48.20,CYOD 220700Z 05002KT 15SM FEW120 FEW220 09/07 A2997 RMK AC1CI1 DENSITY ALT 1522FT SLP156,M
CYOD,2024-06-22 08:00,46.40,42.80,87.19,140.00,4.00,0.00,29.97,1015.40,15.00,M,FEW,FEW,M,M,12000.00,22000.00,M,M,M,M,M,M,M,M,M,44.24,CYOD 220800Z 14004KT 15SM FEW120 FEW220 08/06 A2997 RMK AC1CI1 DENSITY ALT 1415FT SLP154,M
CYOD,2024-06-22 09:00,44.60,42.80,93.35,150.00,2.00,0.00,29.96,1015.20,15.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,44.60,CYOD 220900Z 15002KT 15SM FEW120 07/06 A2996 RMK AC1 DENSITY ALT 1256FT SLP152,M
CYOD,2024-06-22 10:00,42.80,41.00,93.30,140.00,6.00,0.00,29.95,1015.10,15.00,M,FEW,FEW,M,M,12000.00,22000.00,M,M,M,M,M,M,M,M,M,38.54,CYOD 221000Z 14006KT 15SM FEW120 FEW220 06/05 A2995 RMK AC1CI1 DENSITY ALT 1090FT SLP151,M
CYOD,2024-06-22 11:00,42.80,41.00,93.30,0.00,0.00,0.00,29.95,1015.30,15.00,M,FEW,FEW,M,M,12000.00,22000.00,M,M,MIFG,M,M,M,M,M,M,42.80,CYOD 221100Z 00000KT 15SM MIFG FEW120 FEW220 06/05 A2995 RMK AC1CI1 DENSITY ALT 1118FT SLP153,M
CYOD,2024-06-22 12:00,44.60,42.80,93.35,0.00,0.00,0.00,29.95,1015.10,15.00,M,FEW,FEW,M,M,11000.00,22000.00,M,M,M,M,M,M,M,M,M,44.60,CYOD 221200Z 00000KT 15SM FEW110 FEW220 07/06 A2995 RMK AC1CI1 DENSITY ALT 1217FT SLP151,M
CYOD,2024-06-22 13:00,50.00,46.40,87.37,10.00,2.00,0.00,29.95,1014.80,15.00,M,FEW,FEW,M,M,11000.00,22000.00,M,M,M,M,M,M,M,M,M,50.00,CYOD 221300Z 01002KT 15SM FEW110 FEW220 10/08 A2995 RMK AC1CI1 DENSITY ALT 1724FT SLP148,M
CYOD,2024-06-22 14:00,55.40,48.20,76.66,240.00,2.00,0.00,29.94,1014.40,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,55.40,CYOD 221400Z 24002KT 15SM FEW250 13/09 A2994 RMK CI1 DENSITY ALT 2118FT SLP144,M
CYOD,2024-06-22 15:00,62.60,50.00,63.38,270.00,3.00,0.00,29.94,1014.10,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,62.60,CYOD 221500Z 27003KT 15SM FEW250 17/10 A2994 RMK CI2 DENSITY ALT 2553FT SLP141,M
CYOD,2024-06-22 16:00,66.20,48.20,52.25,0.00,0.00,0.00,29.94,1014.40,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,66.20,CYOD 221600Z 00000KT 15SM FEW250 19/09 A2994 RMK CI1 DENSITY ALT 2762FT SLP144,M
CYOD,2024-06-22 17:00,69.80,46.40,43.13,210.00,5.00,0.00,29.93,1013.90,15.00,M,FEW,FEW,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,69.80,CYOD 221700Z 21005KT 15SM FEW050 FEW250 21/08 A2993 RMK CU1CI1 DENSITY ALT 3016FT SLP139,M
CYOD,2024-06-22 18:00,71.60,46.40,40.57,250.00,3.00,0.00,29.91,1013.50,15.00,M,FEW,FEW,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,71.60,CYOD 221800Z 25003KT 15SM FEW050 FEW250 22/08 A2991 RMK CU1CI1 DENSITY ALT 3168FT SLP135,M
CYOD,2024-06-22 19:00,73.40,42.80,33.29,200.00,4.00,0.00,29.91,1013.40,15.00,M,SCT,SCT,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,73.40,CYOD 221900Z 20004KT 15SM SCT050 SCT250 23/06 A2991 RMK CU3CI1 DENSITY ALT 3274FT SLP134,M
CYOD,2024-06-22 20:00,75.20,44.60,33.57,230.00,5.00,0.00,29.90,1013.10,15.00,M,SCT,SCT,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,75.20,CYOD 222000Z 23005KT 15SM SCT050 SCT250 24/07 A2990 RMK CU3CI1 DENSITY ALT 3423FT SLP131,M
CYOD,2024-06-22 21:00,75.20,46.40,35.94,220.00,6.00,0.00,29.89,1012.70,15.00,M,SCT,SCT,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,75.20,CYOD 222100Z 22006KT 15SM SCT050 SCT250 24/08 A2989 RMK CU4CI1 DENSITY ALT 3504FT SLP127,M
CYOD,2024-06-22 22:00,75.20,44.60,33.57,170.00,6.00,0.00,29.88,1012.50,15.00,M,SCT,SCT,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,75.20,CYOD 222200Z 17006KT 15SM SCT050 SCT250 24/07 A2988 RMK CU3CI1 DENSITY ALT 3485FT SLP125,M
CYOD,2024-06-22 23:00,77.00,46.40,33.85,180.00,4.00,0.00,29.87,1012.10,15.00,M,SCT,SCT,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,77.00,CYOD 222300Z 18004KT 15SM SCT060 SCT250 25/08 A2987 RMK CU3CI1 DENSITY ALT 3589FT SLP121,M
CYOD,2024-06-23 00:00,75.20,46.40,35.94,170.00,4.00,0.00,29.85,1011.50,15.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,75.20,CYOD 230000Z 17004KT 15SM FEW060 24/08 A2985 RMK CU2 DENSITY ALT 3556FT SLP115,M
CYOD,2024-06-23 01:00,75.20,42.80,31.34,0.00,0.00,0.00,29.84,1011.00,15.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,75.20,CYOD 230100Z 00000KT 15SM FEW060 24/06 A2984 RMK CU1 DENSITY ALT 3534FT SLP110,M
CYOD,2024-06-23 02:00,73.40,44.60,35.66,180.00,5.00,0.00,29.84,1010.60,15.00,M,FEW,FEW,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,73.40,CYOD 230200Z 18005KT 15SM FEW060 FEW250 23/07 A2984 RMK CU1CI1 DENSITY ALT 3439FT SLP106,M
CYOD,2024-06-23 03:00,69.80,46.40,43.13,130.00,7.00,0.00,29.84,1010.50,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,69.80,CYOD 230300Z 13007KT 15SM FEW250 21/08 A2984 RMK CI1 DENSITY ALT 3202FT SLP105,M
CYOD,2024-06-23 04:00,64.40,48.20,55.63,130.00,7.00,0.00,29.83,1010.60,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,64.40,CYOD 230400Z 13007KT 15SM FEW250 18/09 A2983 RMK CI1 DENSITY ALT 2755FT SLP106,M
CYOD,2024-06-23 05:00,59.00,46.40,62.92,130.00,6.00,0.00,29.83,1010.40,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,59.00,CYOD 230500Z 13006KT 15SM FEW250 15/08 A2983 RMK CI1 DENSITY ALT 2430FT SLP104,M
CYOD,2024-06-23 06:00,55.40,46.40,71.64,140.00,7.00,0.00,29.83,1010.30,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,55.40,CYOD 230600Z 14007KT 15SM FEW250 13/08 A2983 RMK CI2 DENSITY ALT 2167FT SLP103,M
CYOD,2024-06-23 07:00,53.60,46.40,76.50,130.00,6.00,0.00,29.82,1010.00,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,53.60,CYOD 230700Z 13006KT 15SM FEW250 12/08 A2982 RMK CI2 DENSITY ALT 2052FT SLP100,M
CYOD,2024-06-23 08:00,50.00,44.60,81.61,130.00,8.00,0.00,29.80,1009.60,15.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,50.00,CYOD 230800Z 13008KT 15SM BKN250 10/07 A2980 RMK CI6 DENSITY ALT 1878FT SLP096,M
CYOD,2024-06-23 09:00,53.60,46.40,76.50,120.00,6.00,0.00,29.78,1008.70,15.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,53.60,CYOD 230900Z 12006KT 15SM BKN250 12/08 A2978 RMK CI5 DENSITY ALT 2111FT SLP087,M
CYOD,2024-06-23 10:00,53.60,48.20,81.87,130.00,7.00,0.00,29.77,1008.30,15.00,M,SCT,BKN,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,53.60,CYOD 231000Z 13007KT 15SM SCT180 BKN250 12/09 A2977 RMK AC3CI3 DENSITY ALT 2077FT SLP083,M
CYOD,2024-06-23 11:00,53.60,48.20,81.87,130.00,7.00,0.00,29.76,1007.80,15.00,M,FEW,SCT,BKN,M,8000.00,18000.00,25000.00,M,M,M,M,M,M,M,M,53.60,CYOD 231100Z 13007KT 15SM FEW080 SCT180 BKN250 12/09 A2976 RMK ACC1AC3CI2 DENSITY ALT 2196FT SLP078,M
CYOD,2024-06-23 12:00,55.40,48.20,76.66,120.00,5.00,0.00,29.75,1007.70,15.00,M,FEW,SCT,BKN,M,8000.00,18000.00,25000.00,M,M,M,M,M,M,M,M,55.40,CYOD 231200Z 12005KT 15SM FEW080 SCT180 BKN250 13/09 A2975 RMK ACC2AC2CI3 DENSITY ALT 2272FT SLP077,M
CYOD,2024-06-23 13:00,55.40,50.00,81.99,110.00,4.00,0.00,29.75,1007.50,15.00,M,BKN,OVC,M,M,7000.00,9000.00,M,M,M,M,M,M,M,M,M,55.40,CYOD 231300Z 11004KT 15SM BKN070 OVC090 13/10 A2975 RMK AC5AC3 DENSITY ALT 2356FT SLP075,M
CYOD,2024-06-23 14:00,57.20,50.00,76.82,100.00,4.00,0.00,29.74,1007.40,15.00,M,BKN,OVC,M,M,8000.00,12000.00,M,M,M,M,M,M,M,M,M,57.20,CYOD 231400Z 10004KT 15SM BKN080 OVC120 14/10 A2974 RMK AC5AC3 DENSITY ALT 2444FT SLP074,M
CYOD,2024-06-23 14:22,57.20,51.80,82.12,90.00,4.00,0.00,29.74,1007.40,12.00,M,BKN,OVC,M,M,6500.00,8500.00,M,M,-SHRA,M,M,M,M,M,M,57.20,CYOD 231422Z 09004KT 12SM -SHRA BKN065 OVC085 14/11 A2974 RMK SC5AC3 DENSITY ALT 2403FT SLP074,M
CYOD,2024-06-23 15:00,55.40,53.60,93.65,70.00,5.00,0.00,29.74,1007.40,10.00,M,OVC,M,M,M,6500.00,M,M,M,-SHRA,M,M,M,M,M,M,55.40,CYOD 231500Z 07005KT 10SM -SHRA OVC065 13/12 A2974 RMK SC8 DENSITY ALT 2347FT SLP074,M
CYOD,2024-06-23 16:00,55.40,53.60,93.65,30.00,6.00,0.00,29.71,1006.50,12.00,M,OVC,M,M,M,7000.00,M,M,M,-SHRA,M,M,M,M,M,M,55.40,CYOD 231600Z 03006KT 12SM -SHRA OVC070 13/12 A2971 RMK AC8 DENSITY ALT 2429FT SLP065,M
CYOD,2024-06-23 17:00,57.20,55.40,93.69,60.00,11.00,0.00,29.69,1005.90,15.00,M,BKN,OVC,M,M,6000.00,9000.00,M,M,-SHRA,M,M,M,M,M,M,57.20,CYOD 231700Z 06011KT 15SM -SHRA BKN060 OVC090 14/13 A2969 RMK SC5AC3 DENSITY ALT 2482FT SLP059,M
CYOD,2024-06-23 17:20,59.00,55.40,87.83,70.00,14.00,0.00,29.66,1005.00,15.00,M,BKN,BKN,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,59.00,CYOD 231720Z 07014KT 15SM BKN090 BKN110 15/13 A2966 RMK AC5AC2 DENSITY ALT 2691FT PRESFR SLP050,M
CYOD,2024-06-23 18:00,62.60,55.40,77.29,70.00,13.00,0.00,29.63,1003.90,15.00,M,SCT,BKN,M,M,11000.00,13000.00,M,M,M,M,M,M,M,M,M,62.60,CYOD 231800Z 07013KT 15SM SCT110 BKN130 17/13 A2963 RMK AC4AC2 DENSITY ALT 2992FT SLP039,M
CYOD,2024-06-23 19:00,68.00,55.40,64.04,100.00,10.00,0.00,29.62,1003.60,15.00,M,FEW,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,68.00,CYOD 231900Z 10010KT 15SM FEW130 20/13 A2962 RMK AC2 DENSITY ALT 3401FT SLP036,M
CYOD,2024-06-23 20:00,69.80,57.20,64.26,80.00,8.00,0.00,29.59,1002.50,15.00,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,69.80,CYOD 232000Z 08008KT 15SM BKN050 21/14 A2959 RMK SC7 DENSITY ALT 3542FT SLP025,M
CYOD,2024-06-23 21:00,71.60,57.20,60.44,60.00,8.00,0.00,29.58,1001.90,15.00,M,BKN,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,71.60,CYOD 232100Z 06008KT 15SM BKN045 22/14 A2958 RMK SC7 DENSITY ALT 3627FT SLP019,M
CYOD,2024-06-23 22:00,73.40,59.00,60.67,360.00,6.00,0.00,29.55,1001.10,15.00,M,BKN,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,73.40,CYOD 232200Z 36006KT 15SM BKN045 23/15 A2955 RMK SC6 DENSITY ALT 3797FT FRQ LTGCC 30NM SE CVCTV CLD EMBD SLP011,M
CYOD,2024-06-23 23:00,73.40,59.00,60.67,20.00,6.00,0.00,29.53,1000.00,15.00,M,SCT,BKN,M,M,4500.00,15000.00,M,M,M,M,M,M,M,M,M,73.40,CYOD 232300Z 02006KT 15SM SCT045 BKN150 23/15 A2953 RMK SC3AC2 DENSITY ALT 3895FT OCNL DIST LTNG E CVCTV CLD ASOCTD SLP000,M
CYOD,2024-06-24 00:00,75.20,59.00,57.12,50.00,5.00,0.00,29.51,999.50,15.00,M,FEW,SCT,M,M,5000.00,15000.00,M,M,M,M,M,M,M,M,M,75.20,CYOD 240000Z 05005KT 15SM FEW050TCU SCT150 24/15 A2951 RMK TCU2AC1 DENSITY ALT 3975FT CONS DIST LTNG NW SLP995,M
CYOD,2024-06-24 01:00,75.20,57.20,53.55,280.00,5.00,0.00,29.50,999.00,15.00,M,FEW,SCT,M,M,5000.00,15000.00,M,M,M,M,M,M,M,M,M,75.20,CYOD 240100Z CCA 28005KT 15SM FEW050CB SCT150 24/14 A2950 RMK CB2AC1 DENSITY ALT 4019FT CB E MOV E FRQ DIST LTGICCG NW SLP990,M
CYOD,2024-06-24 02:00,73.40,57.20,56.88,320.00,12.00,0.00,29.51,999.40,15.00,M,FEW,FEW,M,M,5000.00,15000.00,M,M,M,M,M,M,M,M,M,73.40,CYOD 240200Z 32012KT 15SM FEW050CB FEW150 23/14 A2951 RMK CB1AC1 DENSITY ALT 3863FT CB N MOV E OCNL LTGCC LTNG DTCTRS REP STRIKES 20 NM N SLP994,M
CYOD,2024-06-24 03:00,64.40,48.20,55.63,360.00,9.00,0.00,29.50,999.40,15.00,M,SCT,SCT,M,M,5000.00,15000.00,M,M,M,M,M,M,M,M,M,64.40,CYOD 240300Z 36009KT 15SM SCT050CB SCT150 18/09 A2950 RMK CB3AC1 DENSITY ALT 3250FT CB SW MOV NE FRQ LTGICCG LTNG DTCTRS REP STRIKES 15 NM SW SLP994,M
CYOD,2024-06-24 03:09,64.40,46.40,51.98,350.00,11.00,0.00,29.50,999.50,15.00,M,SCT,SCT,M,M,5000.00,15000.00,M,M,TS,M,M,M,M,M,M,64.40,CYOD 240309Z 35011KT 15SM TS SCT050CB SCT150 18/08 A2950 RMK CB3AC1 DENSITY ALT 3210FT CB SW MOV NE FRQ LTGICCG SLP995,M
CYOD,2024-06-24 03:34,62.60,48.20,59.26,270.00,8.00,0.00,29.53,1000.40,15.00,M,BKN,BKN,M,M,6000.00,14000.00,M,M,-TSRA,M,M,M,M,M,M,62.60,CYOD 240334Z 27008KT 15SM -TSRA BKN060CB BKN140 17/09 A2953 RMK CB5AC1 DENSITY ALT 3026FT CB OHD MOV NE FRQ LTGICCCCG SLP004,M
CYOD,2024-06-24 04:00,59.00,53.60,82.25,290.00,19.00,0.00,29.58,1002.40,10.00,28.00,BKN,BKN,M,M,4000.00,15000.00,M,M,-TSRA,M,M,M,M,M,M,59.00,CYOD 240400Z 29019G28KT 10SM -TSRA BKN040CB BKN150 15/12 A2958 RMK CB6AC1 DENSITY ALT 2773FT CB OHD MOV NE FRQ LTGICCCCG PRESRR SLP024,M
CYOD,2024-06-24 04:49,57.20,53.60,87.74,40.00,9.00,0.00,29.51,999.90,15.00,M,FEW,BKN,BKN,M,5000.00,6000.00,15000.00,M,M,M,M,M,M,M,M,57.20,CYOD 240449Z 04009KT 15SM FEW050CB BKN060 BKN150 14/12 A2951 RMK CB2SC3AC1 DENSITY ALT 2750FT CB NE MOV NE PRESFR SLP999,M
CYOD,2024-06-24 05:00,59.00,53.60,82.25,30.00,5.00,0.00,29.51,999.90,15.00,M,FEW,BKN,BKN,M,5000.00,6000.00,15000.00,M,M,M,M,M,M,M,M,59.00,CYOD 240500Z 03005KT 15SM FEW050CB BKN060 BKN150 15/12 A2951 RMK CB1SC4AC1 DENSITY ALT 2803FT CB E MOV NE OCNL LTGICCG LTNG DTCTRS REP STRIKES 15 NM E PRESFR SLP999,M
CYOD,2024-06-24 06:00,55.40,53.60,93.65,240.00,6.00,0.00,29.54,1000.80,15.00,M,BKN,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,55.40,CYOD 240600Z 24006KT 15SM BKN060 13/12 A2954 RMK SC6 DENSITY ALT 2570FT SLP008,M
CYOD,2024-06-24 07:00,53.60,53.60,100.00,220.00,7.00,0.00,29.54,1000.80,15.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,53.60,CYOD 240700Z 22007KT 15SM BKN120 12/12 A2954 RMK AC7 DENSITY ALT 2479FT SLP008,M
CYOD,2024-06-24 08:00,53.60,53.60,100.00,250.00,4.00,0.00,29.55,1000.90,15.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,53.60,CYOD 240800Z 25004KT 15SM OVC100 12/12 A2955 RMK AC8 DENSITY ALT 2480FT SLP009,M
CYOD,2024-06-24 09:00,53.60,51.80,93.60,240.00,7.00,0.00,29.57,1001.50,15.00,M,BKN,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,53.60,CYOD 240900Z 24007KT 15SM BKN090 12/11 A2957 RMK AC6 DENSITY ALT 2391FT SLP015,M
CYOD,2024-06-24 10:00,53.60,51.80,93.60,250.00,8.00,0.00,29.57,1001.60,15.00,M,BKN,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,53.60,CYOD 241000Z 25008KT 15SM BKN075 12/11 A2957 RMK AC5 DENSITY ALT 2372FT SLP016,M
CYOD,2024-06-24 11:00,51.80,50.00,93.55,240.00,8.00,0.00,29.57,1001.50,15.00,M,BKN,BKN,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,51.80,CYOD 241100Z 24008KT 15SM BKN090 BKN250 11/10 A2957 RMK AC5CI1 DENSITY ALT 2302FT SLP015,M
CYOD,2024-06-24 12:00,53.60,50.00,87.56,260.00,10.00,0.00,29.59,1002.00,15.00,M,FEW,SCT,BKN,M,8000.00,12000.00,25000.00,M,M,M,M,M,M,M,M,53.60,CYOD 241200Z 26010KT 15SM FEW080 SCT120 BKN250 12/10 A2959 RMK AC2AC2CI2 DENSITY ALT 2354FT SLP020,M
CYOD,2024-06-24 12:31,53.60,50.00,87.56,260.00,8.00,0.00,29.59,1002.20,15.00,M,BKN,M,M,M,9000.00,M,M,M,-SHRA,M,M,M,M,M,M,53.60,CYOD 241231Z 26008KT 15SM -SHRA BKN090 12/10 A2959 RMK AC7 DENSITY ALT 2381FT SLP022,M
CYOD,2024-06-24 13:00,53.60,50.00,87.56,250.00,8.00,0.00,29.59,1002.20,15.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,53.60,CYOD 241300Z 25008KT 15SM BKN100 12/10 A2959 RMK AC7 DENSITY ALT 2395FT SLP022,M
CYOD,2024-06-24 14:00,55.40,51.80,87.65,250.00,10.00,0.00,29.59,1002.20,15.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,55.40,CYOD 241400Z 25010KT 15SM BKN100 13/11 A2959 RMK AC7 DENSITY ALT 2498FT SLP022,M
CYOD,2024-06-24 14:41,55.40,51.80,87.65,260.00,10.00,0.00,29.60,1002.30,15.00,M,FEW,BKN,M,M,3000.00,7000.00,M,M,-SHRA,M,M,M,M,M,M,55.40,CYOD 241441Z 26010KT 15SM -SHRA FEW030 BKN070 13/11 A2960 RMK SC2AC5 DENSITY ALT 2538FT SLP023,M
CYOD,2024-06-24 15:00,55.40,51.80,87.65,260.00,10.00,0.00,29.60,1002.70,15.00,M,FEW,BKN,M,M,3000.00,7000.00,M,M,-SHRA,M,M,M,M,M,M,55.40,CYOD 241500Z 26010KT 15SM -SHRA FEW030 BKN070 13/11 A2960 RMK SC2AC5 DENSITY ALT 2460FT PCPN VRY LGT SLP027,M
CYOD,2024-06-24 15:32,57.20,51.80,82.12,250.00,9.00,0.00,29.60,1002.70,15.00,M,FEW,BKN,M,M,3000.00,9000.00,M,M,M,M,M,M,M,M,M,57.20,CYOD 241532Z 25009KT 15SM FEW030 BKN090 14/11 A2960 RMK SC1AC7 DENSITY ALT 2573FT SLP027,M
CYOD,2024-06-24 16:00,57.20,50.00,76.82,250.00,11.00,0.00,29.60,1003.10,15.00,M,FEW,BKN,M,M,3000.00,9000.00,M,M,M,M,M,M,M,M,M,57.20,CYOD 241600Z 25011KT 15SM FEW030 BKN090 14/10 A2960 RMK SC1AC6 DENSITY ALT 2633FT SLP031,M
CYOD,2024-06-24 17:00,59.00,50.00,72.01,270.00,14.00,0.00,29.61,1003.20,15.00,26.00,SCT,BKN,M,M,3000.00,7000.00,M,M,-SHRA,M,M,M,M,M,M,59.00,CYOD 241700Z 27014G26KT 15SM -SHRA SCT030 BKN070 15/10 A2961 RMK SC4AC3 DENSITY ALT 2748FT PCPN VRY LGT SLP032,M
CYOD,2024-06-24 18:00,59.00,50.00,72.01,260.00,17.00,0.00,29.62,1003.60,15.00,26.00,BKN,OVC,M,M,3000.00,6000.00,M,M,-SHRA,M,M,M,M,M,M,59.00,CYOD 241800Z 26017G26KT 15SM -SHRA BKN030 OVC060 15/10 A2962 RMK SC6SC2 DENSITY ALT 2757FT SLP036,M
CYOD,2024-06-24 19:00,55.40,51.80,87.65,260.00,11.00,0.00,29.64,1004.40,10.00,M,BKN,OVC,M,M,3000.00,6000.00,M,M,-SHRA,M,M,M,M,M,M,55.40,CYOD 241900Z CCA 26011KT 10SM -SHRA BKN030 OVC060 13/11 A2964 RMK SC6SC2 DENSITY ALT 2447FT SLP044,M
CYOD,2024-06-24 20:00,55.40,53.60,93.65,250.00,13.00,0.00,29.65,1004.90,10.00,M,SCT,OVC,M,M,1700.00,6000.00,M,M,-SHRA,M,M,M,M,M,M,55.40,CYOD 242000Z 25013KT 10SM -SHRA SCT017 OVC060 13/12 A2965 RMK SC3SC5 DENSITY ALT 2427FT SLP049,M
CYOD,2024-06-24 20:25,55.40,53.60,93.65,260.00,11.00,0.00,29.65,1005.10,10.00,M,BKN,OVC,M,M,2000.00,6000.00,M,M,-SHRA,M,M,M,M,M,M,55.40,CYOD 242025Z 26011KT 10SM -SHRA BKN020 OVC060 13/12 A2965 RMK SC6SC2 DENSITY ALT 2427FT SLP051,M
CYOD,2024-06-24 21:00,55.40,53.60,93.65,250.00,13.00,0.00,29.66,1005.30,10.00,M,OVC,M,M,M,2000.00,M,M,M,-SHRA,M,M,M,M,M,M,55.40,CYOD 242100Z 25013KT 10SM -SHRA OVC020 13/12 A2966 RMK SC8 DENSITY ALT 2416FT SLP053,M
CYOD,2024-06-24 21:45,55.40,53.60,93.65,260.00,12.00,0.00,29.68,1005.90,4.00,M,OVC,M,M,M,2000.00,M,M,M,-SHRA BR,M,M,M,M,M,M,55.40,CYOD 242145Z 26012KT 4SM -SHRA BR OVC020 13/12 A2968 RMK SC8 DENSITY ALT 2382FT SLP059,M
CYOD,2024-06-24 22:00,55.40,53.60,93.65,260.00,12.00,0.00,29.68,1006.00,6.00,M,OVC,M,M,M,2000.00,M,M,M,-SHRA BR,M,M,M,M,M,M,55.40,CYOD 242200Z 26012KT 6SM -SHRA BR OVC020 13/12 A2968 RMK SC8 DENSITY ALT 2379FT SLP060,M
CYOD,2024-06-24 22:29,55.40,53.60,93.65,260.00,10.00,0.00,29.68,1006.10,3.00,M,OVC,M,M,M,2000.00,M,M,M,-SHRA BR,M,M,M,M,M,M,55.40,CYOD 242229Z 26010KT 3SM -SHRA BR OVC020 13/12 A2968 RMK SC8 DENSITY ALT 2382FT SLP061,M
CYOD,2024-06-24 23:00,55.40,53.60,93.65,260.00,13.00,0.00,29.68,1006.10,6.00,M,BKN,OVC,M,M,1500.00,4000.00,M,M,-SHRA BR,M,M,M,M,M,M,55.40,CYOD 242300Z 26013KT 6SM -SHRA BR BKN015 OVC040 13/12 A2968 RMK SC6SC2 DENSITY ALT 2355FT SLP061,M
CYOD,2024-06-25 00:00,55.40,51.80,87.65,260.00,14.00,0.00,29.69,1006.40,8.00,M,OVC,M,M,M,1500.00,M,M,M,-SHRA,M,M,M,M,M,M,55.40,CYOD 250000Z 26014KT 8SM -SHRA OVC015 13/11 A2969 RMK SC8 DENSITY ALT 2328FT SLP064,M
CYOD,2024-06-25 01:00,53.60,53.60,100.00,260.00,12.00,0.00,29.70,1006.60,15.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,53.60,CYOD 250100Z 26012KT 15SM OVC015 12/12 A2970 RMK SC8 DENSITY ALT 2306FT SLP066,M
